population,state_code,state,date
4183.603,MD,Maryland,1978/01
4191.16,MD,Maryland,1979/01
4227.643,MD,Maryland,1980/01
4261.905,MD,Maryland,1981/01
4282.923,MD,Maryland,1982/01
4313.327,MD,Maryland,1983/01
4365.243,MD,Maryland,1984/01
4413.071,MD,Maryland,1985/01
4486.957,MD,Maryland,1986/01
4565.557,MD,Maryland,1987/01
4657.904,MD,Maryland,1988/01
4727.301,MD,Maryland,1989/01
4797.431,MD,Maryland,1990/01
4856.176,MD,Maryland,1991/01
4902.545,MD,Maryland,1992/01
4942.504,MD,Maryland,1993/01
4985.411,MD,Maryland,1994/01
5023.65,MD,Maryland,1995/01
5057.142,MD,Maryland,1996/01
5092.914,MD,Maryland,1997/01
5130.072,MD,Maryland,1998/01
5171.634,MD,Maryland,1999/01
5311.034,MD,Maryland,2000/01
5374.691,MD,Maryland,2001/01
5440.389,MD,Maryland,2002/01
5496.269,MD,Maryland,2003/01
5546.935,MD,Maryland,2004/01
5592.379,MD,Maryland,2005/01
5627.367,MD,Maryland,2006/01
5653.408,MD,Maryland,2007/01
5684.965,MD,Maryland,2008/01
5730.388,MD,Maryland,2009/01
5788.784,MD,Maryland,2010/01
5840.241,MD,Maryland,2011/01
5888.375,MD,Maryland,2012/01
5925.197,MD,Maryland,2013/01
5960.064,MD,Maryland,2014/01
5988.528,MD,Maryland,2015/01
6007.014,MD,Maryland,2016/01
6028.186,MD,Maryland,2017/01
6042.153,MD,Maryland,2018/01
6054.954,MD,Maryland,2019/01
6177.935,MD,Maryland,2020/01
6179.403,MD,Maryland,2021/01
6192.44,MD,Maryland,2022/01
6217.062,MD,Maryland,2023/01
6263.22,MD,Maryland,2024/01
2231.0,IA,Iowa,1900/01
2227.0,IA,Iowa,1901/01
2222.0,IA,Iowa,1902/01
2217.0,IA,Iowa,1903/01
2212.0,IA,Iowa,1904/01
2211.0,IA,Iowa,1905/01
2214.0,IA,Iowa,1906/01
2217.0,IA,Iowa,1907/01
2220.0,IA,Iowa,1908/01
2223.0,IA,Iowa,1909/01
2228.0,IA,Iowa,1910/01
2249.0,IA,Iowa,1911/01
2279.0,IA,Iowa,1912/01
2305.0,IA,Iowa,1913/01
2338.0,IA,Iowa,1914/01
2366.0,IA,Iowa,1915/01
2376.0,IA,Iowa,1916/01
2382.0,IA,Iowa,1917/01
2351.0,IA,Iowa,1918/01
2379.0,IA,Iowa,1919/01
2400.0,IA,Iowa,1920/01
2407.0,IA,Iowa,1921/01
2428.0,IA,Iowa,1922/01
2425.0,IA,Iowa,1923/01
2420.0,IA,Iowa,1924/01
2427.0,IA,Iowa,1925/01
2432.0,IA,Iowa,1926/01
2441.0,IA,Iowa,1927/01
2450.0,IA,Iowa,1928/01
2460.0,IA,Iowa,1929/01
2475.0,IA,Iowa,1930/01
2482.0,IA,Iowa,1931/01
2489.0,IA,Iowa,1932/01
2495.0,IA,Iowa,1933/01
2510.0,IA,Iowa,1934/01
2524.0,IA,Iowa,1935/01
2509.0,IA,Iowa,1936/01
2498.0,IA,Iowa,1937/01
2494.0,IA,Iowa,1938/01
2520.0,IA,Iowa,1939/01
2537.0,IA,Iowa,1940/01
2491.0,IA,Iowa,1941/01
2439.0,IA,Iowa,1942/01
2334.0,IA,Iowa,1943/01
2301.0,IA,Iowa,1944/01
2308.0,IA,Iowa,1945/01
2467.0,IA,Iowa,1946/01
2509.0,IA,Iowa,1947/01
2543.0,IA,Iowa,1948/01
2578.0,IA,Iowa,1949/01
2625.0,IA,Iowa,1950/01
2617.0,IA,Iowa,1951/01
2626.0,IA,Iowa,1952/01
2629.0,IA,Iowa,1953/01
2626.0,IA,Iowa,1954/01
2679.0,IA,Iowa,1955/01
2703.0,IA,Iowa,1956/01
2716.0,IA,Iowa,1957/01
2708.0,IA,Iowa,1958/01
2729.0,IA,Iowa,1959/01
2756.0,IA,Iowa,1960/01
2756.0,IA,Iowa,1961/01
2750.0,IA,Iowa,1962/01
2747.0,IA,Iowa,1963/01
2746.0,IA,Iowa,1964/01
2742.0,IA,Iowa,1965/01
2762.0,IA,Iowa,1966/01
2793.0,IA,Iowa,1967/01
2803.0,IA,Iowa,1968/01
2805.0,IA,Iowa,1969/01
2825.368,IA,Iowa,1970/01
2851.705,IA,Iowa,1971/01
2860.287,IA,Iowa,1972/01
2863.715,IA,Iowa,1973/01
2867.53,IA,Iowa,1974/01
2880.847,IA,Iowa,1975/01
2903.082,IA,Iowa,1976/01
2913.573,IA,Iowa,1977/01
2918.069,IA,Iowa,1978/01
2915.739,IA,Iowa,1979/01
2914.018,IA,Iowa,1980/01
2907.983,IA,Iowa,1981/01
2888.189,IA,Iowa,1982/01
2870.543,IA,Iowa,1983/01
2858.618,IA,Iowa,1984/01
2829.684,IA,Iowa,1985/01
2791.97,IA,Iowa,1986/01
2767.011,IA,Iowa,1987/01
2768.388,IA,Iowa,1988/01
2770.592,IA,Iowa,1989/01
2779.769,IA,Iowa,1990/01
2791.227,IA,Iowa,1991/01
2806.923,IA,Iowa,1992/01
2820.525,IA,Iowa,1993/01
2829.422,IA,Iowa,1994/01
2840.86,IA,Iowa,1995/01
2848.473,IA,Iowa,1996/01
2854.396,IA,Iowa,1997/01
2861.025,IA,Iowa,1998/01
2869.413,IA,Iowa,1999/01
2929.067,IA,Iowa,2000/01
2931.997,IA,Iowa,2001/01
2934.234,IA,Iowa,2002/01
2941.999,IA,Iowa,2003/01
2953.635,IA,Iowa,2004/01
2964.454,IA,Iowa,2005/01
2982.644,IA,Iowa,2006/01
2999.212,IA,Iowa,2007/01
3016.734,IA,Iowa,2008/01
3032.87,IA,Iowa,2009/01
3050.819,IA,Iowa,2010/01
3066.772,IA,Iowa,2011/01
3076.844,IA,Iowa,2012/01
3093.935,IA,Iowa,2013/01
3110.643,IA,Iowa,2014/01
3122.541,IA,Iowa,2015/01
3133.21,IA,Iowa,2016/01
3143.734,IA,Iowa,2017/01
3149.9,IA,Iowa,2018/01
3159.596,IA,Iowa,2019/01
3191.141,IA,Iowa,2020/01
3198.613,IA,Iowa,2021/01
3202.82,IA,Iowa,2022/01
3218.414,IA,Iowa,2023/01
3241.488,IA,Iowa,2024/01
2072.0,WI,Wisconsin,1900/01
2109.0,WI,Wisconsin,1901/01
2141.0,WI,Wisconsin,1902/01
2171.0,WI,Wisconsin,1903/01
2202.0,WI,Wisconsin,1904/01
2231.0,WI,Wisconsin,1905/01
2250.0,WI,Wisconsin,1906/01
2268.0,WI,Wisconsin,1907/01
2292.0,WI,Wisconsin,1908/01
2317.0,WI,Wisconsin,1909/01
2345.0,WI,Wisconsin,1910/01
2369.0,WI,Wisconsin,1911/01
2407.0,WI,Wisconsin,1912/01
2438.0,WI,Wisconsin,1913/01
2490.0,WI,Wisconsin,1914/01
2535.0,WI,Wisconsin,1915/01
2562.0,WI,Wisconsin,1916/01
2587.0,WI,Wisconsin,1917/01
2597.0,WI,Wisconsin,1918/01
2600.0,WI,Wisconsin,1919/01
2679.0,WI,Wisconsin,1920/01
2722.0,WI,Wisconsin,1921/01
2761.0,WI,Wisconsin,1922/01
2803.0,WI,Wisconsin,1923/01
2833.0,WI,Wisconsin,1924/01
2863.0,WI,Wisconsin,1925/01
2892.0,WI,Wisconsin,1926/01
2916.0,WI,Wisconsin,1927/01
2923.0,WI,Wisconsin,1928/01
2934.0,WI,Wisconsin,1929/01
2950.0,WI,Wisconsin,1930/01
2990.0,WI,Wisconsin,1931/01
3021.0,WI,Wisconsin,1932/01
3040.0,WI,Wisconsin,1933/01
3054.0,WI,Wisconsin,1934/01
3070.0,WI,Wisconsin,1935/01
3082.0,WI,Wisconsin,1936/01
3088.0,WI,Wisconsin,1937/01
3098.0,WI,Wisconsin,1938/01
3121.0,WI,Wisconsin,1939/01
3143.0,WI,Wisconsin,1940/01
3140.0,WI,Wisconsin,1941/01
3053.0,WI,Wisconsin,1942/01
3014.0,WI,Wisconsin,1943/01
2980.0,WI,Wisconsin,1944/01
2961.0,WI,Wisconsin,1945/01
3167.0,WI,Wisconsin,1946/01
3250.0,WI,Wisconsin,1947/01
3314.0,WI,Wisconsin,1948/01
3391.0,WI,Wisconsin,1949/01
3438.0,WI,Wisconsin,1950/01
3439.0,WI,Wisconsin,1951/01
3469.0,WI,Wisconsin,1952/01
3506.0,WI,Wisconsin,1953/01
3608.0,WI,Wisconsin,1954/01
3679.0,WI,Wisconsin,1955/01
3742.0,WI,Wisconsin,1956/01
3791.0,WI,Wisconsin,1957/01
3843.0,WI,Wisconsin,1958/01
3891.0,WI,Wisconsin,1959/01
3962.0,WI,Wisconsin,1960/01
4009.0,WI,Wisconsin,1961/01
4049.0,WI,Wisconsin,1962/01
4112.0,WI,Wisconsin,1963/01
4165.0,WI,Wisconsin,1964/01
4232.0,WI,Wisconsin,1965/01
4274.0,WI,Wisconsin,1966/01
4303.0,WI,Wisconsin,1967/01
4345.0,WI,Wisconsin,1968/01
4378.0,WI,Wisconsin,1969/01
4417.821,WI,Wisconsin,1970/01
4462.155,WI,Wisconsin,1971/01
4502.412,WI,Wisconsin,1972/01
4524.244,WI,Wisconsin,1973/01
4545.782,WI,Wisconsin,1974/01
4578.986,WI,Wisconsin,1975/01
4595.904,WI,Wisconsin,1976/01
4626.514,WI,Wisconsin,1977/01
4646.108,WI,Wisconsin,1978/01
4682.811,WI,Wisconsin,1979/01
4712.045,WI,Wisconsin,1980/01
4726.343,WI,Wisconsin,1981/01
4728.87,WI,Wisconsin,1982/01
4721.438,WI,Wisconsin,1983/01
4735.563,WI,Wisconsin,1984/01
4747.767,WI,Wisconsin,1985/01
4755.618,WI,Wisconsin,1986/01
4777.919,WI,Wisconsin,1987/01
4822.388,WI,Wisconsin,1988/01
4856.574,WI,Wisconsin,1989/01
4902.265,WI,Wisconsin,1990/01
4952.675,WI,Wisconsin,1991/01
5004.636,WI,Wisconsin,1992/01
5055.318,WI,Wisconsin,1993/01
5095.504,WI,Wisconsin,1994/01
5137.004,WI,Wisconsin,1995/01
5173.828,WI,Wisconsin,1996/01
5200.235,WI,Wisconsin,1997/01
5222.124,WI,Wisconsin,1998/01
5250.446,WI,Wisconsin,1999/01
5373.999,WI,Wisconsin,2000/01
5406.835,WI,Wisconsin,2001/01
5445.162,WI,Wisconsin,2002/01
5479.203,WI,Wisconsin,2003/01
5514.026,WI,Wisconsin,2004/01
5546.166,WI,Wisconsin,2005/01
5577.655,WI,Wisconsin,2006/01
5610.775,WI,Wisconsin,2007/01
5640.996,WI,Wisconsin,2008/01
5669.264,WI,Wisconsin,2009/01
5690.538,WI,Wisconsin,2010/01
5705.84,WI,Wisconsin,2011/01
5720.825,WI,Wisconsin,2012/01
5738.012,WI,Wisconsin,2013/01
5753.199,WI,Wisconsin,2014/01
5762.927,WI,Wisconsin,2015/01
5775.17,WI,Wisconsin,2016/01
5793.147,WI,Wisconsin,2017/01
5809.319,WI,Wisconsin,2018/01
5824.581,WI,Wisconsin,2019/01
5897.375,WI,Wisconsin,2020/01
5881.608,WI,Wisconsin,2021/01
5903.975,WI,Wisconsin,2022/01
5930.405,WI,Wisconsin,2023/01
5960.975,WI,Wisconsin,2024/01
430.0,RI,Rhode Island,1900/01
441.0,RI,Rhode Island,1901/01
450.0,RI,Rhode Island,1902/01
460.0,RI,Rhode Island,1903/01
471.0,RI,Rhode Island,1904/01
481.0,RI,Rhode Island,1905/01
492.0,RI,Rhode Island,1906/01
505.0,RI,Rhode Island,1907/01
519.0,RI,Rhode Island,1908/01
532.0,RI,Rhode Island,1909/01
545.0,RI,Rhode Island,1910/01
556.0,RI,Rhode Island,1911/01
567.0,RI,Rhode Island,1912/01
578.0,RI,Rhode Island,1913/01
589.0,RI,Rhode Island,1914/01
597.0,RI,Rhode Island,1915/01
598.0,RI,Rhode Island,1916/01
606.0,RI,Rhode Island,1917/01
604.0,RI,Rhode Island,1918/01
603.0,RI,Rhode Island,1919/01
613.0,RI,Rhode Island,1920/01
629.0,RI,Rhode Island,1921/01
644.0,RI,Rhode Island,1922/01
656.0,RI,Rhode Island,1923/01
669.0,RI,Rhode Island,1924/01
680.0,RI,Rhode Island,1925/01
681.0,RI,Rhode Island,1926/01
677.0,RI,Rhode Island,1927/01
678.0,RI,Rhode Island,1928/01
684.0,RI,Rhode Island,1929/01
686.0,RI,Rhode Island,1930/01
681.0,RI,Rhode Island,1931/01
677.0,RI,Rhode Island,1932/01
675.0,RI,Rhode Island,1933/01
675.0,RI,Rhode Island,1934/01
678.0,RI,Rhode Island,1935/01
686.0,RI,Rhode Island,1936/01
694.0,RI,Rhode Island,1937/01
694.0,RI,Rhode Island,1938/01
701.0,RI,Rhode Island,1939/01
719.0,RI,Rhode Island,1940/01
731.0,RI,Rhode Island,1941/01
748.0,RI,Rhode Island,1942/01
760.0,RI,Rhode Island,1943/01
795.0,RI,Rhode Island,1944/01
776.0,RI,Rhode Island,1945/01
770.0,RI,Rhode Island,1946/01
776.0,RI,Rhode Island,1947/01
787.0,RI,Rhode Island,1948/01
801.0,RI,Rhode Island,1949/01
786.0,RI,Rhode Island,1950/01
784.0,RI,Rhode Island,1951/01
802.0,RI,Rhode Island,1952/01
815.0,RI,Rhode Island,1953/01
816.0,RI,Rhode Island,1954/01
823.0,RI,Rhode Island,1955/01
840.0,RI,Rhode Island,1956/01
851.0,RI,Rhode Island,1957/01
858.0,RI,Rhode Island,1958/01
857.0,RI,Rhode Island,1959/01
855.0,RI,Rhode Island,1960/01
858.0,RI,Rhode Island,1961/01
871.0,RI,Rhode Island,1962/01
876.0,RI,Rhode Island,1963/01
885.0,RI,Rhode Island,1964/01
893.0,RI,Rhode Island,1965/01
899.0,RI,Rhode Island,1966/01
909.0,RI,Rhode Island,1967/01
922.0,RI,Rhode Island,1968/01
932.0,RI,Rhode Island,1969/01
949.723,RI,Rhode Island,1970/01
963.107,RI,Rhode Island,1971/01
974.79,RI,Rhode Island,1972/01
975.738,RI,Rhode Island,1973/01
950.615,RI,Rhode Island,1974/01
942.788,RI,Rhode Island,1975/01
946.089,RI,Rhode Island,1976/01
950.23,RI,Rhode Island,1977/01
951.816,RI,Rhode Island,1978/01
950.382,RI,Rhode Island,1979/01
948.773,RI,Rhode Island,1980/01
953.013,RI,Rhode Island,1981/01
954.17,RI,Rhode Island,1982/01
956.382,RI,Rhode Island,1983/01
961.894,RI,Rhode Island,1984/01
968.955,RI,Rhode Island,1985/01
977.341,RI,Rhode Island,1986/01
989.604,RI,Rhode Island,1987/01
996.408,RI,Rhode Island,1988/01
1000.666,RI,Rhode Island,1989/01
1004.649,RI,Rhode Island,1990/01
1003.99,RI,Rhode Island,1991/01
1000.571,RI,Rhode Island,1992/01
997.852,RI,Rhode Island,1993/01
993.412,RI,Rhode Island,1994/01
989.203,RI,Rhode Island,1995/01
987.858,RI,Rhode Island,1996/01
986.966,RI,Rhode Island,1997/01
987.704,RI,Rhode Island,1998/01
990.819,RI,Rhode Island,1999/01
1050.268,RI,Rhode Island,2000/01
1057.142,RI,Rhode Island,2001/01
1065.995,RI,Rhode Island,2002/01
1071.342,RI,Rhode Island,2003/01
1074.579,RI,Rhode Island,2004/01
1067.916,RI,Rhode Island,2005/01
1063.096,RI,Rhode Island,2006/01
1057.315,RI,Rhode Island,2007/01
1055.003,RI,Rhode Island,2008/01
1053.646,RI,Rhode Island,2009/01
1053.994,RI,Rhode Island,2010/01
1053.829,RI,Rhode Island,2011/01
1054.893,RI,Rhode Island,2012/01
1055.56,RI,Rhode Island,2013/01
1056.511,RI,Rhode Island,2014/01
1056.886,RI,Rhode Island,2015/01
1057.816,RI,Rhode Island,2016/01
1056.554,RI,Rhode Island,2017/01
1059.338,RI,Rhode Island,2018/01
1058.158,RI,Rhode Island,2019/01
1096.53,RI,Rhode Island,2020/01
1097.246,RI,Rhode Island,2021/01
1099.498,RI,Rhode Island,2022/01
1103.429,RI,Rhode Island,2023/01
1112.308,RI,Rhode Island,2024/01
6313.0,PA,Pennsylvania,1900/01
6439.0,PA,Pennsylvania,1901/01
6567.0,PA,Pennsylvania,1902/01
6699.0,PA,Pennsylvania,1903/01
6833.0,PA,Pennsylvania,1904/01
6970.0,PA,Pennsylvania,1905/01
7110.0,PA,Pennsylvania,1906/01
7253.0,PA,Pennsylvania,1907/01
7398.0,PA,Pennsylvania,1908/01
7546.0,PA,Pennsylvania,1909/01
7706.0,PA,Pennsylvania,1910/01
7850.0,PA,Pennsylvania,1911/01
7986.0,PA,Pennsylvania,1912/01
8139.0,PA,Pennsylvania,1913/01
8276.0,PA,Pennsylvania,1914/01
8362.0,PA,Pennsylvania,1915/01
8463.0,PA,Pennsylvania,1916/01
8578.0,PA,Pennsylvania,1917/01
8524.0,PA,Pennsylvania,1918/01
8643.0,PA,Pennsylvania,1919/01
8740.0,PA,Pennsylvania,1920/01
8900.0,PA,Pennsylvania,1921/01
8982.0,PA,Pennsylvania,1922/01
9148.0,PA,Pennsylvania,1923/01
9383.0,PA,Pennsylvania,1924/01
9478.0,PA,Pennsylvania,1925/01
9594.0,PA,Pennsylvania,1926/01
9745.0,PA,Pennsylvania,1927/01
9802.0,PA,Pennsylvania,1928/01
9723.0,PA,Pennsylvania,1929/01
9649.0,PA,Pennsylvania,1930/01
9707.0,PA,Pennsylvania,1931/01
9764.0,PA,Pennsylvania,1932/01
9784.0,PA,Pennsylvania,1933/01
9795.0,PA,Pennsylvania,1934/01
9774.0,PA,Pennsylvania,1935/01
9767.0,PA,Pennsylvania,1936/01
9790.0,PA,Pennsylvania,1937/01
9952.0,PA,Pennsylvania,1938/01
9901.0,PA,Pennsylvania,1939/01
9896.0,PA,Pennsylvania,1940/01
9911.0,PA,Pennsylvania,1941/01
9704.0,PA,Pennsylvania,1942/01
9444.0,PA,Pennsylvania,1943/01
9214.0,PA,Pennsylvania,1944/01
9143.0,PA,Pennsylvania,1945/01
9866.0,PA,Pennsylvania,1946/01
10196.0,PA,Pennsylvania,1947/01
10287.0,PA,Pennsylvania,1948/01
10390.0,PA,Pennsylvania,1949/01
10507.0,PA,Pennsylvania,1950/01
10461.0,PA,Pennsylvania,1951/01
10503.0,PA,Pennsylvania,1952/01
10662.0,PA,Pennsylvania,1953/01
10817.0,PA,Pennsylvania,1954/01
10939.0,PA,Pennsylvania,1955/01
10972.0,PA,Pennsylvania,1956/01
10954.0,PA,Pennsylvania,1957/01
11058.0,PA,Pennsylvania,1958/01
11234.0,PA,Pennsylvania,1959/01
11329.0,PA,Pennsylvania,1960/01
11392.0,PA,Pennsylvania,1961/01
11355.0,PA,Pennsylvania,1962/01
11424.0,PA,Pennsylvania,1963/01
11519.0,PA,Pennsylvania,1964/01
11620.0,PA,Pennsylvania,1965/01
11664.0,PA,Pennsylvania,1966/01
11681.0,PA,Pennsylvania,1967/01
11741.0,PA,Pennsylvania,1968/01
11741.0,PA,Pennsylvania,1969/01
11800.766,PA,Pennsylvania,1970/01
11886.4,PA,Pennsylvania,1971/01
11908.233,PA,Pennsylvania,1972/01
11890.527,PA,Pennsylvania,1973/01
11870.884,PA,Pennsylvania,1974/01
11906.095,PA,Pennsylvania,1975/01
11897.378,PA,Pennsylvania,1976/01
11893.591,PA,Pennsylvania,1977/01
11879.396,PA,Pennsylvania,1978/01
11887.975,PA,Pennsylvania,1979/01
11868.305,PA,Pennsylvania,1980/01
11858.567,PA,Pennsylvania,1981/01
11845.146,PA,Pennsylvania,1982/01
11837.723,PA,Pennsylvania,1983/01
11815.172,PA,Pennsylvania,1984/01
11770.862,PA,Pennsylvania,1985/01
11782.752,PA,Pennsylvania,1986/01
11810.866,PA,Pennsylvania,1987/01
11845.752,PA,Pennsylvania,1988/01
11865.996,PA,Pennsylvania,1989/01
11895.604,PA,Pennsylvania,1990/01
11943.16,PA,Pennsylvania,1991/01
11980.819,PA,Pennsylvania,1992/01
12022.128,PA,Pennsylvania,1993/01
12042.545,PA,Pennsylvania,1994/01
12044.78,PA,Pennsylvania,1995/01
12038.008,PA,Pennsylvania,1996/01
12015.888,PA,Pennsylvania,1997/01
12002.329,PA,Pennsylvania,1998/01
11994.016,PA,Pennsylvania,1999/01
12284.173,PA,Pennsylvania,2000/01
12298.97,PA,Pennsylvania,2001/01
12331.031,PA,Pennsylvania,2002/01
12374.658,PA,Pennsylvania,2003/01
12410.722,PA,Pennsylvania,2004/01
12449.99,PA,Pennsylvania,2005/01
12510.809,PA,Pennsylvania,2006/01
12563.937,PA,Pennsylvania,2007/01
12612.285,PA,Pennsylvania,2008/01
12666.858,PA,Pennsylvania,2009/01
12711.406,PA,Pennsylvania,2010/01
12747.052,PA,Pennsylvania,2011/01
12769.123,PA,Pennsylvania,2012/01
12779.538,PA,Pennsylvania,2013/01
12792.392,PA,Pennsylvania,2014/01
12789.838,PA,Pennsylvania,2015/01
12788.468,PA,Pennsylvania,2016/01
12794.679,PA,Pennsylvania,2017/01
12809.107,PA,Pennsylvania,2018/01
12798.883,PA,Pennsylvania,2019/01
12996.143,PA,Pennsylvania,2020/01
13015.571,PA,Pennsylvania,2021/01
12984.99,PA,Pennsylvania,2022/01
13017.721,PA,Pennsylvania,2023/01
13078.751,PA,Pennsylvania,2024/01
278.0,DC,District of Columbia,1900/01
285.0,DC,District of Columbia,1901/01
290.0,DC,District of Columbia,1902/01
295.0,DC,District of Columbia,1903/01
302.0,DC,District of Columbia,1904/01
308.0,DC,District of Columbia,1905/01
313.0,DC,District of Columbia,1906/01
317.0,DC,District of Columbia,1907/01
321.0,DC,District of Columbia,1908/01
327.0,DC,District of Columbia,1909/01
334.0,DC,District of Columbia,1910/01
344.0,DC,District of Columbia,1911/01
340.0,DC,District of Columbia,1912/01
358.0,DC,District of Columbia,1913/01
368.0,DC,District of Columbia,1914/01
361.0,DC,District of Columbia,1915/01
360.0,DC,District of Columbia,1916/01
385.0,DC,District of Columbia,1917/01
418.0,DC,District of Columbia,1918/01
445.0,DC,District of Columbia,1919/01
440.0,DC,District of Columbia,1920/01
446.0,DC,District of Columbia,1921/01
450.0,DC,District of Columbia,1922/01
453.0,DC,District of Columbia,1923/01
456.0,DC,District of Columbia,1924/01
461.0,DC,District of Columbia,1925/01
469.0,DC,District of Columbia,1926/01
476.0,DC,District of Columbia,1927/01
479.0,DC,District of Columbia,1928/01
483.0,DC,District of Columbia,1929/01
488.0,DC,District of Columbia,1930/01
504.0,DC,District of Columbia,1931/01
513.0,DC,District of Columbia,1932/01
529.0,DC,District of Columbia,1933/01
568.0,DC,District of Columbia,1934/01
608.0,DC,District of Columbia,1935/01
629.0,DC,District of Columbia,1936/01
616.0,DC,District of Columbia,1937/01
638.0,DC,District of Columbia,1938/01
658.0,DC,District of Columbia,1939/01
690.0,DC,District of Columbia,1940/01
764.0,DC,District of Columbia,1941/01
851.0,DC,District of Columbia,1942/01
900.0,DC,District of Columbia,1943/01
881.0,DC,District of Columbia,1944/01
876.0,DC,District of Columbia,1945/01
899.0,DC,District of Columbia,1946/01
888.0,DC,District of Columbia,1947/01
840.0,DC,District of Columbia,1948/01
807.0,DC,District of Columbia,1949/01
806.0,DC,District of Columbia,1950/01
808.0,DC,District of Columbia,1951/01
805.0,DC,District of Columbia,1952/01
810.0,DC,District of Columbia,1953/01
791.0,DC,District of Columbia,1954/01
785.0,DC,District of Columbia,1955/01
759.0,DC,District of Columbia,1956/01
763.0,DC,District of Columbia,1957/01
757.0,DC,District of Columbia,1958/01
761.0,DC,District of Columbia,1959/01
765.0,DC,District of Columbia,1960/01
778.0,DC,District of Columbia,1961/01
788.0,DC,District of Columbia,1962/01
798.0,DC,District of Columbia,1963/01
798.0,DC,District of Columbia,1964/01
797.0,DC,District of Columbia,1965/01
791.0,DC,District of Columbia,1966/01
791.0,DC,District of Columbia,1967/01
778.0,DC,District of Columbia,1968/01
762.0,DC,District of Columbia,1969/01
756.668,DC,District of Columbia,1970/01
749.781,DC,District of Columbia,1971/01
742.241,DC,District of Columbia,1972/01
731.488,DC,District of Columbia,1973/01
717.947,DC,District of Columbia,1974/01
706.871,DC,District of Columbia,1975/01
692.295,DC,District of Columbia,1976/01
677.228,DC,District of Columbia,1977/01
665.052,DC,District of Columbia,1978/01
650.016,DC,District of Columbia,1979/01
638.284,DC,District of Columbia,1980/01
636.893,DC,District of Columbia,1981/01
634.174,DC,District of Columbia,1982/01
632.433,DC,District of Columbia,1983/01
633.382,DC,District of Columbia,1984/01
634.549,DC,District of Columbia,1985/01
638.269,DC,District of Columbia,1986/01
636.93,DC,District of Columbia,1987/01
630.432,DC,District of Columbia,1988/01
624.168,DC,District of Columbia,1989/01
603.814,DC,District of Columbia,1990/01
593.239,DC,District of Columbia,1991/01
584.183,DC,District of Columbia,1992/01
576.358,DC,District of Columbia,1993/01
564.982,DC,District of Columbia,1994/01
551.273,DC,District of Columbia,1995/01
538.273,DC,District of Columbia,1996/01
528.752,DC,District of Columbia,1997/01
521.426,DC,District of Columbia,1998/01
519.0,DC,District of Columbia,1999/01
572.046,DC,District of Columbia,2000/01
574.504,DC,District of Columbia,2001/01
573.158,DC,District of Columbia,2002/01
568.502,DC,District of Columbia,2003/01
567.754,DC,District of Columbia,2004/01
567.136,DC,District of Columbia,2005/01
570.681,DC,District of Columbia,2006/01
574.404,DC,District of Columbia,2007/01
580.236,DC,District of Columbia,2008/01
592.228,DC,District of Columbia,2009/01
605.282,DC,District of Columbia,2010/01
620.29,DC,District of Columbia,2011/01
635.737,DC,District of Columbia,2012/01
651.559,DC,District of Columbia,2013/01
663.603,DC,District of Columbia,2014/01
677.014,DC,District of Columbia,2015/01
687.576,DC,District of Columbia,2016/01
697.079,DC,District of Columbia,2017/01
704.147,DC,District of Columbia,2018/01
708.253,DC,District of Columbia,2019/01
670.917,DC,District of Columbia,2020/01
669.256,DC,District of Columbia,2021/01
676.725,DC,District of Columbia,2022/01
687.324,DC,District of Columbia,2023/01
702.25,DC,District of Columbia,2024/01
1314.0,AR,Arkansas,1900/01
1341.0,AR,Arkansas,1901/01
1360.0,AR,Arkansas,1902/01
1384.0,AR,Arkansas,1903/01
1419.0,AR,Arkansas,1904/01
1447.0,AR,Arkansas,1905/01
1465.0,AR,Arkansas,1906/01
1484.0,AR,Arkansas,1907/01
1513.0,AR,Arkansas,1908/01
1545.0,AR,Arkansas,1909/01
1583.0,AR,Arkansas,1910/01
1610.0,AR,Arkansas,1911/01
1636.0,AR,Arkansas,1912/01
1664.0,AR,Arkansas,1913/01
1688.0,AR,Arkansas,1914/01
1702.0,AR,Arkansas,1915/01
1719.0,AR,Arkansas,1916/01
1737.0,AR,Arkansas,1917/01
1749.0,AR,Arkansas,1918/01
1742.0,AR,Arkansas,1919/01
1756.0,AR,Arkansas,1920/01
1769.0,AR,Arkansas,1921/01
1772.0,AR,Arkansas,1922/01
1784.0,AR,Arkansas,1923/01
1800.0,AR,Arkansas,1924/01
1812.0,AR,Arkansas,1925/01
1826.0,AR,Arkansas,1926/01
1840.0,AR,Arkansas,1927/01
1847.0,AR,Arkansas,1928/01
1852.0,AR,Arkansas,1929/01
1859.0,AR,Arkansas,1930/01
1848.0,AR,Arkansas,1931/01
1836.0,AR,Arkansas,1932/01
1854.0,AR,Arkansas,1933/01
1878.0,AR,Arkansas,1934/01
1890.0,AR,Arkansas,1935/01
1892.0,AR,Arkansas,1936/01
1903.0,AR,Arkansas,1937/01
1928.0,AR,Arkansas,1938/01
1948.0,AR,Arkansas,1939/01
1955.0,AR,Arkansas,1940/01
1969.0,AR,Arkansas,1941/01
1977.0,AR,Arkansas,1942/01
1843.0,AR,Arkansas,1943/01
1768.0,AR,Arkansas,1944/01
1762.0,AR,Arkansas,1945/01
1797.0,AR,Arkansas,1946/01
1836.0,AR,Arkansas,1947/01
1825.0,AR,Arkansas,1948/01
1844.0,AR,Arkansas,1949/01
1908.0,AR,Arkansas,1950/01
1901.0,AR,Arkansas,1951/01
